rep,regime,method,expected_status,expected_structural_status,expected_operational_status,predicted_status,structural_status,operational_status,certificate_scope,true_target,point_estimate,interval_lower,interval_upper,runtime_seconds,config_sha256,weight_strategy
30,target_mark_collapse,naive_boundary,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.9972807144234486,0.9384807144234486,1.0560807144234485,0.00010233300417894498,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
30,target_mark_collapse,ridge,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,2.191699604736641e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
30,target_mark_collapse,tsvd,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,4.11669971072115e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
30,rounded_hidden_time,crome,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,1.0,,,,0.008987666995381005,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
30,rounded_hidden_time,naive_boundary,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,1.0068598875373065,0.9480598875373065,1.0656598875373064,0.00011662500037346035,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
30,rounded_hidden_time,ridge,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8752327516928802,0.8164327516928802,0.9340327516928801,2.3207998310681432e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
30,rounded_hidden_time,tsvd,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8754315336108952,0.8166315336108952,0.9342315336108952,3.9709004340693355e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,fine_4h,crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,1.0,1.0071572552436265,0.9255645692835511,1.088749941203702,0.10868379200110212,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
31,fine_4h,naive_boundary,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,0.9990702864025257,0.9402702864025257,1.0578702864025258,9.470900113228709e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,fine_4h,ridge,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,1.0034526030877562,0.9446526030877562,1.0622526030877562,1.8874998204410076e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,fine_4h,tsvd,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,1.003710190063408,0.944910190063408,1.062510190063408,4.037500184495002e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,daily_gap,crome,SET_ESTIMABLE,NONIDENTIFIED,SET,NONRECOVERABLE,NONIDENTIFIED,SET,assumption_conditional,1.0,,0.8787334239848159,1.1477863893934517,0.06988758299848996,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
31,daily_gap,naive_boundary,SET_ESTIMABLE,NONIDENTIFIED,SET,INCONCLUSIVE,,,,1.0,,,,3.679200017359108e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,daily_gap,ridge,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,3.129099786747247e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,daily_gap,tsvd,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,3.862500307150185e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,target_mark_collapse,crome,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,1.0,,,,0.018041957999230362,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
31,target_mark_collapse,naive_boundary,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,1.0006553104666394,0.9418553104666394,1.0594553104666393,9.224999666912481e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,target_mark_collapse,ridge,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,2.2542000806424767e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,target_mark_collapse,tsvd,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,3.933400148525834e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,rounded_hidden_time,crome,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,1.0,,,,0.008724541999981739,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
31,rounded_hidden_time,naive_boundary,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.005541518906013963,-0.05325848109398604,0.06434151890601396,6.595799641218036e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,rounded_hidden_time,ridge,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8853165113396776,0.8265165113396776,0.9441165113396776,1.5791003534104675e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
31,rounded_hidden_time,tsvd,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8855016457749325,0.8267016457749325,0.9443016457749325,3.3042000723071396e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,fine_4h,crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,1.0,1.0066982357986862,0.9251064766580446,1.0882899949393279,0.10240991599857807,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
32,fine_4h,naive_boundary,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,1.0005107508415823,0.9417107508415823,1.0593107508415822,9.77910021902062e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,fine_4h,ridge,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,0.9996815268740522,0.9408815268740522,1.0584815268740522,1.8332997569814324e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,fine_4h,tsvd,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,0.9999527223820762,0.9411527223820763,1.0587527223820763,4.079199425177649e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,daily_gap,crome,SET_ESTIMABLE,NONIDENTIFIED,SET,NONRECOVERABLE,NONIDENTIFIED,SET,assumption_conditional,1.0,,0.8652354909102046,1.1738318114702795,0.06675420799729181,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
32,daily_gap,naive_boundary,SET_ESTIMABLE,NONIDENTIFIED,SET,INCONCLUSIVE,,,,1.0,,,,3.187499532941729e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,daily_gap,ridge,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,2.6666995836421847e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,daily_gap,tsvd,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,3.737500082934275e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,target_mark_collapse,crome,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,1.0,,,,0.01832266600104049,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
32,target_mark_collapse,naive_boundary,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,1.001544556527465,0.942744556527465,1.060344556527465,9.054099791683257e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,target_mark_collapse,ridge,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,1.9790997612290084e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,target_mark_collapse,tsvd,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,3.9749997085891664e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,rounded_hidden_time,crome,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,1.0,,,,0.008479042000544723,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
32,rounded_hidden_time,naive_boundary,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,1.0072629611494168,0.9484629611494169,1.0660629611494168,8.487499871989712e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,rounded_hidden_time,ridge,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8797035301350399,0.8209035301350399,0.9385035301350398,1.654100196901709e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
32,rounded_hidden_time,tsvd,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8798746304161095,0.8210746304161095,0.9386746304161094,3.374999505467713e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,fine_4h,crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,1.0,1.0070149385822282,0.9253676684612335,1.088662208703223,0.11685924999619601,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
33,fine_4h,naive_boundary,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,1.0024857685793973,0.9436857685793973,1.0612857685793973,0.0001143749977927655,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,fine_4h,ridge,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,0.9963865810822493,0.9375865810822493,1.0551865810822494,2.5041001208592206e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,fine_4h,tsvd,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,0.9966361128770744,0.9378361128770745,1.0554361128770744,4.629100294550881e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,daily_gap,crome,SET_ESTIMABLE,NONIDENTIFIED,SET,NONRECOVERABLE,NONIDENTIFIED,SET,assumption_conditional,1.0,,0.8564223707880223,1.158492600056688,0.06448058399837464,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
33,daily_gap,naive_boundary,SET_ESTIMABLE,NONIDENTIFIED,SET,INCONCLUSIVE,,,,1.0,,,,3.3333999454043806e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,daily_gap,ridge,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,2.7750000299420208e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,daily_gap,tsvd,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,4.012499994132668e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,target_mark_collapse,crome,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,1.0,,,,0.017898124999192078,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
33,target_mark_collapse,naive_boundary,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.9978895236114216,0.9390895236114216,1.0566895236114215,8.474999776808545e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,target_mark_collapse,ridge,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,2.1333995391614735e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,target_mark_collapse,tsvd,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,3.379199915798381e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,rounded_hidden_time,crome,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,1.0,,,,0.00929583400284173,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
33,rounded_hidden_time,naive_boundary,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,1.0052578586200152,0.9464578586200152,1.0640578586200151,8.712500130059198e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,rounded_hidden_time,ridge,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8827833541104751,0.8239833541104752,0.9415833541104751,1.7875005141831934e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
33,rounded_hidden_time,tsvd,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8829613731911479,0.8241613731911479,0.9417613731911478,3.51249982486479e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,fine_4h,crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,1.0,1.006021929482267,0.9241921149250165,1.0878517440395175,0.10468687499815132,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
34,fine_4h,naive_boundary,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,0.9998782049480874,0.9410782049480875,1.0586782049480874,0.0001016669993987307,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,fine_4h,ridge,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,1.0032209034905961,0.9444209034905962,1.062020903490596,2.28749995585531e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,fine_4h,tsvd,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,1.0035198711749764,0.9447198711749765,1.0623198711749764,4.1749997762963176e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,daily_gap,crome,SET_ESTIMABLE,NONIDENTIFIED,SET,NONRECOVERABLE,NONIDENTIFIED,SET,assumption_conditional,1.0,,0.8593971311326434,1.1447947306955337,0.0685577500044019,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
34,daily_gap,naive_boundary,SET_ESTIMABLE,NONIDENTIFIED,SET,INCONCLUSIVE,,,,1.0,,,,3.8291997043415904e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,daily_gap,ridge,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,3.420800203457475e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,daily_gap,tsvd,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,4.36670015915297e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,target_mark_collapse,crome,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,1.0,,,,0.018206583998107817,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
34,target_mark_collapse,naive_boundary,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.9997013623780551,0.9409013623780551,1.058501362378055,9.100000170292333e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,target_mark_collapse,ridge,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,1.8959006411023438e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,target_mark_collapse,tsvd,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,3.504099731799215e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,rounded_hidden_time,crome,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,1.0,,,,0.00846224999986589,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
34,rounded_hidden_time,naive_boundary,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,1.008972188959492,0.9501721889594921,1.067772188959492,8.099999831756577e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,rounded_hidden_time,ridge,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8828704991048733,0.8240704991048733,0.9416704991048732,1.6250000044237822e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
34,rounded_hidden_time,tsvd,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8830471794950255,0.8242471794950256,0.9418471794950255,3.329200262669474e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,fine_4h,crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,1.0,1.0080750973067891,0.9264217918940381,1.0897284027195402,0.10673858300287975,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
35,fine_4h,naive_boundary,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,1.0032950111449945,0.9444950111449946,1.0620950111449945,0.00012087500363122672,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,fine_4h,ridge,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,0.9932802913649555,0.9344802913649556,1.0520802913649556,2.3500004317611456e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,fine_4h,tsvd,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,0.9935426647984699,0.9347426647984699,1.05234266479847,4.562500544125214e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,daily_gap,crome,SET_ESTIMABLE,NONIDENTIFIED,SET,NONRECOVERABLE,NONIDENTIFIED,SET,assumption_conditional,1.0,,0.8678456982211953,1.1198662824174384,0.0652722079976229,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
35,daily_gap,naive_boundary,SET_ESTIMABLE,NONIDENTIFIED,SET,INCONCLUSIVE,,,,1.0,,,,3.724999987753108e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,daily_gap,ridge,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,3.029200161108747e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,daily_gap,tsvd,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,4.083399835508317e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,target_mark_collapse,crome,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,1.0,,,,0.01791008400323335,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
35,target_mark_collapse,naive_boundary,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,1.0033378887714886,0.9445378887714886,1.0621378887714885,9.604200022295117e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,target_mark_collapse,ridge,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,2.2207997972145677e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,target_mark_collapse,tsvd,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,3.820800338871777e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,rounded_hidden_time,crome,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,1.0,,,,0.00849533399741631,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
35,rounded_hidden_time,naive_boundary,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,1.005518239543144,0.9467182395431439,1.0643182395431439,8.433299808530137e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,rounded_hidden_time,ridge,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8754716625757399,0.81667166257574,0.9342716625757399,1.716599945211783e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
35,rounded_hidden_time,tsvd,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.8756705291582098,0.8168705291582098,0.9344705291582097,3.24159991578199e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
36,fine_4h,crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,1.0,1.006297739628815,0.9240654197903138,1.0885300594673164,0.10444329199526692,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
36,fine_4h,naive_boundary,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,0.9988952426386724,0.9400952426386724,1.0576952426386723,0.00010170899622607976,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
36,fine_4h,ridge,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,0.9959809575691737,0.9371809575691737,1.0547809575691738,2.0166000467725098e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
36,fine_4h,tsvd,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,1.0,0.996249349241607,0.937449349241607,1.055049349241607,4.2084000597242266e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
36,daily_gap,crome,SET_ESTIMABLE,NONIDENTIFIED,SET,NONRECOVERABLE,NONIDENTIFIED,SET,assumption_conditional,1.0,,0.8689279034118849,1.1665769245243096,0.07201837500178954,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
36,daily_gap,naive_boundary,SET_ESTIMABLE,NONIDENTIFIED,SET,INCONCLUSIVE,,,,1.0,,,,4.141699901083484e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
36,daily_gap,ridge,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,3.3666001399978995e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
36,daily_gap,tsvd,SET_ESTIMABLE,NONIDENTIFIED,SET,POINT_ESTIMABLE,,,,1.0,0.0,-0.0588,0.0588,4.183400596957654e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
36,target_mark_collapse,crome,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,1.0,,,,0.01925445800588932,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,certificate_optimal
36,target_mark_collapse,naive_boundary,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,1.0,0.9989630327863425,0.9401630327863425,1.0577630327863425,9.458300337428227e-05,5aa4244363ebb317d4d07237a51357819655d54eead8ce2fe97c0ff39b12d689,
