rep,cell,variant,expected_status,expected_structural_status,expected_operational_status,predicted_status,structural_status,operational_status,certificate_scope,typed_contract_enforced,proof_verification_mandatory,ablated_component,true_target,point_estimate,interval_lower,interval_upper,runtime_seconds,config_sha256
4,scale_large,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9740588941736408,0.8761222721249651,1.0719955162223165,0.018491750000976026,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,unsupported_corrupted,full_crome,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.0026761249973787926,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,unsupported_corrupted,no_support_certifier,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0026256660057697445,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,unsupported_corrupted,no_target_null_check,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,target_null_check,1.0,,,,0.00262612499500392,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,unsupported_corrupted,force_point,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,False,False,,1.0,0.0,-0.22,0.22,1.1625001206994057e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,unsupported_corrupted,no_mark_sharing,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.0026293750051991083,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,unsupported_corrupted,fixed_tolerance,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.0026761249973787926,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,structural_null,full_crome,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004689207999035716,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,structural_null,no_support_certifier,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,support_certifier,1.0,,,,0.004661541999666952,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,structural_null,no_target_null_check,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,target_null_check,1.0,,,,0.0005487499947776087,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,structural_null,force_point,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,False,False,,1.0,0.0,-0.22,0.22,1.0667004971764982e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,structural_null,no_mark_sharing,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004701374993601348,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,structural_null,fixed_tolerance,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004689207999035716,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,shared_sparse,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0115575204515808,0.8771109268781621,1.1460041140249995,0.02140812500147149,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,shared_sparse,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.002754041001026053,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,shared_sparse,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,1.0115575204515808,0.8771109268781621,1.1460041140249995,0.021190625004237518,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,shared_sparse,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,0.998153450686008,0.778153450686008,1.218153450686008,1.1750002158805728e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,shared_sparse,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0267640778553146,0.8512427028335149,1.2022854528771145,0.01748270799726015,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,shared_sparse,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0115575204515808,0.8771109268781621,1.1460041140249995,0.02140812500147149,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,supported_strong,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9720951287624722,0.8698636169110107,1.0743266406139338,0.017734417000610847,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,supported_strong,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0028085000012652017,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,supported_strong,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,0.9720951287624722,0.8698636169110107,1.0743266406139338,0.017722624994348735,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,supported_strong,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,1.000293948342814,0.780293948342814,1.220293948342814,1.1791998986154795e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,supported_strong,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9720951287624722,0.8698636169110107,1.0743266406139338,0.017772999999579042,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,supported_strong,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9720951287624722,0.8698636169110107,1.0743266406139338,0.017734417000610847,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_small,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0201980825792583,0.9231160432542646,1.1172801219042519,0.01899429199693259,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_small,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0026011669979197904,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_small,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,1.0201980825792583,0.9231160432542646,1.1172801219042519,0.01890354199713329,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_small,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,7.254279277943674e-21,-0.22,0.22,1.1709002137649804e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_small,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0201980825792583,0.9231160432542646,1.1172801219042519,0.018937250002636574,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_small,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,,,,False,False,,1.0,,,,0.01899429199693259,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_large,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0228076837963673,0.9284809317060996,1.117134435886635,0.01867179200053215,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_large,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0029113330019754358,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_large,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,1.0228076837963673,0.9284809317060996,1.117134435886635,0.018602791999001056,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_large,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,0.9996453065057408,0.7796453065057408,1.2196453065057409,1.18750031106174e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_large,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0228076837963673,0.9284809317060996,1.117134435886635,0.018628665995493066,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
5,scale_large,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0228076837963673,0.9284809317060996,1.117134435886635,0.01867179200053215,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,unsupported_corrupted,full_crome,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.00275941700238036,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,unsupported_corrupted,no_support_certifier,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0026941670002997853,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,unsupported_corrupted,no_target_null_check,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,target_null_check,1.0,,,,0.0026914999980363064,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,unsupported_corrupted,force_point,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,False,False,,1.0,-0.35922886493714395,-0.579228864937144,-0.13922886493714395,1.133399928221479e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,unsupported_corrupted,no_mark_sharing,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.002710791006393265,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,unsupported_corrupted,fixed_tolerance,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.00275941700238036,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,structural_null,full_crome,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004674416995840147,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,structural_null,no_support_certifier,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,support_certifier,1.0,,,,0.004669082998589147,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,structural_null,no_target_null_check,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,target_null_check,1.0,,,,0.0005576249968726188,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,structural_null,force_point,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,False,False,,1.0,0.0,-0.22,0.22,1.0374998964834958e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,structural_null,no_mark_sharing,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004695749994425569,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,structural_null,fixed_tolerance,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004674416995840147,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,shared_sparse,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9903099318834118,0.8469205899806436,1.13369927378618,0.02135983399784891,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,shared_sparse,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0027497500050230883,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,shared_sparse,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,0.9903099318834118,0.8469205899806436,1.13369927378618,0.021211917002801783,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,shared_sparse,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,1.0003623037948541,0.7803623037948542,1.220362303794854,1.1707998055499047e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,shared_sparse,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0367765401992264,0.8258697334525682,1.2476833469458846,0.01731816599931335,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,shared_sparse,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9903099318834118,0.8469205899806436,1.13369927378618,0.02135983399784891,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,supported_strong,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9870295706061383,0.8951442958306106,1.078914845381666,0.018582541997602675,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,supported_strong,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0028454999992391095,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,supported_strong,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,0.9870295706061383,0.8951442958306106,1.078914845381666,0.018357625005592126,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,supported_strong,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,1.0042920392373942,0.7842920392373942,1.2242920392373942,1.2541000614874065e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,supported_strong,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9870295706061383,0.8951442958306106,1.078914845381666,0.018487375004042406,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,supported_strong,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9870295706061383,0.8951442958306106,1.078914845381666,0.018582541997602675,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_small,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0016334344441629,0.9061680673733652,1.0970988015149605,0.018972999998368323,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_small,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0026109169994015247,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_small,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,1.0016334344441629,0.9061680673733652,1.0970988015149605,0.01887962500040885,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_small,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,7.726493093521026e-21,-0.22,0.22,1.1874995834659785e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_small,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0016334344441629,0.9061680673733652,1.0970988015149605,0.018924957999843173,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_small,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,,,,False,False,,1.0,,,,0.018972999998368323,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_large,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9916328492850628,0.8957742932912486,1.087491405278877,0.01860725000005914,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_large,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0029168340042815544,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_large,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,0.9916328492850628,0.8957742932912486,1.087491405278877,0.01847141599864699,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_large,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,0.9984073749770621,0.7784073749770621,1.218407374977062,1.1832999007310718e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_large,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9916328492850628,0.8957742932912486,1.087491405278877,0.01849075000063749,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
6,scale_large,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9916328492850628,0.8957742932912486,1.087491405278877,0.01860725000005914,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,unsupported_corrupted,full_crome,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.0027105830013169907,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,unsupported_corrupted,no_support_certifier,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0026949579987558536,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,unsupported_corrupted,no_target_null_check,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,target_null_check,1.0,,,,0.0027008749966626056,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,unsupported_corrupted,force_point,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,False,False,,1.0,0.2860233743410868,0.06602337434108682,0.5060233743410868,1.1500000255182385e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,unsupported_corrupted,no_mark_sharing,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.0027093750031781383,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,unsupported_corrupted,fixed_tolerance,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.0027105830013169907,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,structural_null,full_crome,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004644542001187801,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,structural_null,no_support_certifier,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,support_certifier,1.0,,,,0.0046499169984599575,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,structural_null,no_target_null_check,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,target_null_check,1.0,,,,0.0005509999973583035,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,structural_null,force_point,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,False,False,,1.0,0.0,-0.22,0.22,1.0709001799114048e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,structural_null,no_mark_sharing,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004670583002734929,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,structural_null,fixed_tolerance,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004644542001187801,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,shared_sparse,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0657167466713324,0.9157167466713324,1.2157167466713323,0.021232917002635077,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
7,shared_sparse,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0027341669992893003,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
